covariate	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
GRB7	0.42144340580762746	0.14602715938724703	0.6968596522280079	0.00270736364821555	0.04547659801589835	unfavorable
PRKAR1A	-0.03152943000823088	-0.2903214060550781	0.22726254603861634	0.8112695894938471	0.9140821337450808	not prognostic
OTUD7B	-0.012899438890674816	-0.32385271339447763	0.29805383561312804	0.9351984267581755	0.9752861403338318	not prognostic
SLC29A3	0.2546051674786266	-0.1095772618347507	0.6187875967920039	0.17061231566677068	0.42195913319464035	not prognostic
RAVER1	0.47694564282114776	0.14222505141072195	0.8116662342315736	0.005225948317018621	0.06271838509687361	not prognostic
KIAA1191	0.015535090696644929	-0.3305290549279925	0.3615992363212824	0.929889139247468	0.9728087711711358	not prognostic
ATP6AP2	0.5556609371895631	0.2531980389933229	0.8581238353858034	0.00031737262669981174	0.016813237436943282	unfavorable
STOML1	-0.03975976597408258	-0.5638440359018891	0.48432450395372395	0.8817958142641974	0.9475177538534997	not prognostic
FOXO3	0.11515732941841095	-0.2317000861308527	0.4620147449676746	0.5152325352389298	0.740429677045608	not prognostic
HINT3	-0.21635549483016786	-0.4896465131649021	0.05693552350456638	0.12074864756036549	0.34839273013469296	not prognostic
PIGM	0.01639208799253524	-0.29434927239014747	0.3271334483752179	0.9176525472894209	0.9659898008091928	not prognostic
SETD7	-0.32840137803261593	-0.6216791786958367	-0.035123577369395254	0.02818559361370631	0.15340159247629945	not prognostic
ZSCAN21	-0.2600707576959634	-0.7279656264100806	0.2078241110181538	0.2759731521888776	0.5488199981223947	not prognostic
VAMP5	-0.07813014829182867	-0.37480096569806576	0.2185406691144084	0.6057363852102	0.8037880327237173	not prognostic
SLC35E1	-0.20172773023866533	-0.6380083458841836	0.234552885406853	0.3648038129193787	0.6282147599667623	not prognostic
MBD4	0.03971224683757427	-0.3291726096273522	0.40859710330250076	0.8328875488194377	0.9240201021784914	not prognostic
TRUB2	-0.20048823811112582	-0.43785369525133433	0.03687721902908267	0.09783062068965682	0.3105948748349282	not prognostic
TRMU	-0.045456318334956815	-0.29413437729696457	0.20322174062705095	0.7201447010365101	0.8688122232017079	not prognostic
SAP30	0.4833423140767015	0.1948828444866465	0.7718017836667564	0.0010230385198683539	0.027018477487850655	unfavorable
PNPT1	-0.17182509928262032	-0.4756014968192318	0.13195129825399118	0.2675963963477517	0.5408105048535938	not prognostic
PACS1	-0.003032842533997067	-0.3137909944493544	0.3077253093813603	0.9847387888450708	0.9946261706374007	not prognostic
ZNF280D	-0.3858935812623105	-0.7591766170533847	-0.012610545471236356	0.04274664433338446	0.1957599522848036	not prognostic
PGM2L1	0.3998000594586331	0.09589909987755157	0.7037010190397146	0.009924438870973676	0.08903156434050834	not prognostic
LRSAM1	-0.23380486142420123	-0.5561446421799089	0.08853491933150645	0.15513260489995123	0.4015328741454939	not prognostic
MAPK1	0.5327987992737304	0.161301940532321	0.9042956580151398	0.004939241891056259	0.060910513292874224	not prognostic
PPP3CC	-0.3046252254227944	-0.6836074639127728	0.07435701306718401	0.11516058241988564	0.3410627503821489	not prognostic
FBLL1	0.1348502461136515	-0.14506938791311694	0.41476988014041993	0.3450647041819088	0.6128475097283534	not prognostic
MORC2	0.47955693367804997	0.14424978183036669	0.8148640855257332	0.005060702715678754	0.06147689472655615	not prognostic
UTP20	0.2303001017579925	-0.11613499740113356	0.5767352009171186	0.19259942818881864	0.450808543941044	not prognostic
TUSC2	-0.2774697712645614	-0.6708902098812032	0.11595066735208037	0.1668751700718984	0.4180283709159783	not prognostic
ALKBH8	-0.41844202205995085	-0.9206681539027837	0.08378410978288198	0.10247066357380251	0.31876992737187415	not prognostic
GSS	-0.3618693712058655	-0.715602354629463	-0.00813638778226805	0.044958120154313455	0.20186060669085676	not prognostic
FAM63B	0.06471808625681483	-0.37783848860478075	0.5072746611184105	0.7744040728266238	0.8950735429920944	not prognostic
PCBP1	-0.25293447830980936	-0.7122632628485523	0.20639430622893362	0.28046477187631297	0.5530839433058657	not prognostic
GTPBP8	0.04826965222500764	-0.24260703682444676	0.339146341274462	0.7449941152827998	0.8801705349863957	not prognostic
RHOBTB3	0.16627128898280935	-0.2929055679427875	0.6254481459084063	0.47787949029183974	0.7154607151476323	not prognostic
CEP170B	-0.3401913659289692	-0.683195987514482	0.0028132556565436118	0.051908868191028405	0.22015163283480688	not prognostic
FAM32A	-0.06948137804627087	-0.38060414677442994	0.24164139068188822	0.661597797731222	0.835560034290821	not prognostic
FKRP	0.11457146528466795	-0.24601691179689367	0.47515984236622955	0.5334496697844464	0.7515302743635167	not prognostic
RAI1	0.07413274664585416	-0.27556897342792475	0.4238344667196331	0.6777833475507902	0.8471582173142851	not prognostic
DCUN1D3	-0.22379066359859642	-0.5430027770332044	0.09542144983601161	0.16941815088874462	0.42074915531398904	not prognostic
PDE4D	0.11655691495312032	-0.2676362978907558	0.5007501277969965	0.5521003147370251	0.7667060831147178	not prognostic
URB2	0.14021254225040936	-0.22336712652758905	0.5037922110284078	0.44973939809989505	0.6942270398600622	not prognostic
SNX21	-0.08689576710344894	-0.46942364553342203	0.29563211132652417	0.6561541407197609	0.8322068312599545	not prognostic
STK19	0.2350916419892889	-0.03850212436670414	0.5086854083452819	0.09215394768442274	0.29991068470324855	not prognostic
PHPT1	0.260573210518482	-0.005846291657646718	0.5269927126946107	0.055243691163354	0.22729630835731082	not prognostic
IFT74	-0.0726253270243257	-0.45319496888578037	0.3079443148371289	0.7083848074433248	0.862645427236138	not prognostic
PFDN5	0.37756493343946673	-0.02640896047707303	0.7815388273560064	0.06697595041330512	0.2519477664076978	not prognostic
OGFOD3	-0.20602450144131798	-0.49461124141496227	0.08256223853232633	0.16174259102951952	0.411386766331616	not prognostic
ATP5SL	0.11131430694761722	-0.12342248926738093	0.3460511031626154	0.35266493576020685	0.6195857868644294	not prognostic
PIGN	-0.047020347107320455	-0.3687246922274281	0.2746839980127872	0.7745192551875821	0.8949755926296363	not prognostic
RIF1	0.12372076450831458	-0.19892602944356308	0.44636755846019227	0.45231604489234367	0.6959246519885123	not prognostic
HSPA5	-0.06313678529343625	-0.33472590975533556	0.20845233916846306	0.6486516373857323	0.8295069432244624	not prognostic
TXNDC16	0.07861695498614099	-0.3246405264793564	0.4818744364516383	0.7023840343217358	0.8597818238012717	not prognostic
PFKL	0.04875855937778802	-0.2422578393496488	0.33977495810522484	0.7426216215529196	0.8788752647406859	not prognostic
CRNKL1	0.3387008788735901	-0.0048478259667041335	0.6822495837138844	0.053321640415852634	0.2225588096238362	not prognostic
HN1L	0.18618146821344747	-0.127330186461487	0.49969312288838197	0.2444480474583203	0.5120597493903467	not prognostic
TMEM120B	0.12502671286822262	-0.24011983289035707	0.4901732586268023	0.5021603029747639	0.7303185822828234	not prognostic
BLOC1S6	0.1660558057831184	-0.14126185915080386	0.47337347071704067	0.28957904573648097	0.5632416242621583	not prognostic
RRBP1	-0.030013848960558115	-0.30389292325956063	0.24386522533844443	0.8299322550533248	0.9224560495955825	not prognostic
CIRH1A	0.4907189581680602	0.1166204848650148	0.8648174314711057	0.010141760861880175	0.09016800893387607	not prognostic
MAT2B	-0.5441910335690195	-0.8647004243105673	-0.22368164282747183	0.0008753108068837121	0.025279540819451208	favorable
HAUS1	0.4775029866311338	0.11883646300374545	0.836169510258522	0.009071280801417881	0.08381339217243992	not prognostic
ZHX3	-0.2856234752278054	-0.6732592265161066	0.10201227606049579	0.1486913053445081	0.390620087074349	not prognostic
ITPRIP	0.11552747943432383	-0.2154632363646395	0.4465181952332872	0.4939140244623985	0.7256337809340095	not prognostic
ANAPC7	0.6980094377825742	0.2058401172006667	1.1901787583644816	0.005441243999594955	0.06384725757322887	not prognostic
SDE2	0.032748819502716305	-0.3593734577694749	0.4248710967749075	0.8699751677296144	0.9425081893372746	not prognostic
C9orf78	-0.10184666338796075	-0.4448667191460626	0.24117339237014104	0.5606096472003415	0.7736032939865377	not prognostic
TXNDC12	0.3104573868437745	-0.009161699208123264	0.6300764728956723	0.05693848632746809	0.23004073469757302	not prognostic
PLS1	-0.2130256441548342	-0.4425697265809326	0.016518438271264202	0.0689234579814747	0.2553048073264969	not prognostic
NR2C2AP	0.08215591674397563	-0.25439746731904656	0.41870930080699786	0.6323327628139356	0.8186948988392141	not prognostic
TMEM87A	0.4912188820208275	0.11309414905742149	0.8693436149842335	0.010891092429432411	0.09321983797390858	not prognostic
NDEL1	-0.08096370236089348	-0.5430595814837047	0.3811321767619178	0.7312939526640806	0.8742522043265474	not prognostic
GLRX3	0.14551949309356688	-0.18086672575098567	0.4719057119381194	0.38219933259599126	0.6428387422002461	not prognostic
ASAP2	0.11948520160411981	-0.1382256781741299	0.3771960813823695	0.3634986384944593	0.6271735036502012	not prognostic
TBRG4	-0.120782708255489	-0.3816363474851188	0.14007093097414086	0.364132154731991	0.627540939618001	not prognostic
C1S	-0.16838004163620743	-0.4336830149872525	0.09692293171483765	0.21352464759198506	0.47578053008736737	not prognostic
PHB	-0.23482232012535764	-0.49233644556447675	0.02269180531376147	0.073896357618756	0.26538070186952367	not prognostic
MRPL17	-0.08941637897582275	-0.41095895987937503	0.23212620192772956	0.5857274742262231	0.7897617585462914	not prognostic
RAPH1	-0.11188404396724193	-0.36190586138959796	0.13813777345511408	0.38044414063821863	0.6412116700176904	not prognostic
TNK1	0.09942706735073462	-0.3103353098058461	0.5091894445073153	0.6343759225483546	0.8201541710578222	not prognostic
KDM4A	-0.05245199515556406	-0.46683955531258015	0.36193556500145196	0.8040673648930717	0.9108965099187234	not prognostic
PRKCI	0.07144996543921672	-0.22298311545909977	0.3658830463375332	0.6343424693424015	0.8202293656878279	not prognostic
KMT2A	0.0019853113946152645	-0.5507481879677631	0.5547188107569936	0.9943830906624922	0.997838131663449	not prognostic
TBCEL	-0.1822465855404446	-0.5040757223862014	0.1395825513053121	0.2670440153800657	0.5403039705531589	not prognostic
LIG4	-0.07047034124169745	-0.3389043702554117	0.19796368777201684	0.6068763622198372	0.8036332008510875	not prognostic
TSNAX	0.19419294988057317	-0.11627154077005214	0.5046574405311985	0.22022083029961675	0.48431272259210734	not prognostic
TBL1XR1	0.32640899566279213	-0.058294320317125226	0.7111123116427095	0.09631854366433909	0.30742956200599925	not prognostic
CPNE3	-0.22730623502686448	-0.5275769543790887	0.07296448432535979	0.1378882011818134	0.37511791710142073	not prognostic
NCKAP5L	0.12400822578598944	-0.4133763181129496	0.6613927696849285	0.6510627585280017	0.8301003812448304	not prognostic
RUFY2	0.10866347938739897	-0.1586808586578543	0.3760078174326522	0.4256616332572115	0.6747430245311287	not prognostic
INTS12	0.0923308295847531	-0.2631963873939929	0.4478580465634991	0.6107487794082405	0.8050697617847433	not prognostic
TMEM230	0.14192962524614772	-0.1288633841138696	0.41272263460616504	0.30429435444558	0.5780495131235472	not prognostic
MTG2	0.0219466616193392	-0.24956650676094536	0.2934598299996238	0.8741213562980426	0.9448277801444375	not prognostic
SWAP70	0.3534801745055815	0.0005793273606373162	0.7063810216505257	0.04962508923934906	0.21411731275175525	not prognostic
STK4	0.31673294647625316	0.010782664799546315	0.62268322815296	0.042454280128272785	0.1949195743530391	not prognostic
AFAP1L1	0.13944001218419724	-0.21271320906056915	0.49159323342896366	0.43770455172742795	0.6850994495831577	not prognostic
XRCC5	0.4990808512024984	0.059991748980346205	0.9381699534246506	0.025897229317444048	0.14702466333486147	not prognostic
MPZL1	0.3682878219406117	0.04883727428857321	0.6877383695926502	0.023846007981046937	0.1416677567712762	not prognostic
SMARCA4	0.5375570918494286	0.16585770084971135	0.9092564828491458	0.004589335551592422	0.05861386760828381	not prognostic
MICAL2	-0.13216261098143553	-0.4474151166821527	0.18308989471928164	0.41126395893387135	0.6647492732144702	not prognostic
DDX10	0.29404956771863033	-0.03969748444231447	0.6277966198795751	0.08419704689585142	0.28392322442883533	not prognostic
RWDD1	-0.15096633672206233	-0.4406936835344481	0.13876101009032343	0.3071286031296133	0.5809681774391354	not prognostic
ANAPC13	0.09556638058688786	-0.33542610382658766	0.5265588650003634	0.6638572918934713	0.8368789544244225	not prognostic
PTCD3	-0.1565673734922803	-0.42125216117811803	0.10811741419355739	0.24630723021957313	0.5146297858006623	not prognostic
UBL3	-0.11466547075727511	-0.44190462826126303	0.2125736867467128	0.49222352359189137	0.7244578672888712	not prognostic
RIOK2	0.11397455975471193	-0.12703225482812672	0.3549813743375506	0.35398531760146834	0.6203230668400755	not prognostic
NCK2	0.21402504706300396	-0.07852020466939996	0.5065702987954079	0.15160007253668525	0.3949012072798787	not prognostic
GMPR2	-0.29155775790734895	-0.5671662935303241	-0.015949222284373787	0.03813642961919171	0.1816146033939486	not prognostic
RPRD1A	0.42283588273211387	0.12193411619352595	0.7237376492707017	0.005883612698189456	0.06667846137581038	not prognostic
AARS2	-0.18228911527915212	-0.4513969453872708	0.08681871482896655	0.18429487605180736	0.44141038664842996	not prognostic
CWF19L1	0.2280974325130353	-0.0880925710269698	0.5442874360530404	0.15738968090989744	0.40503300177818674	not prognostic
ZNF346	0.67862116295434	0.23552141796244813	1.121720907946232	0.002684357504556949	0.04534538252509125	unfavorable
ATG4C	-0.22933163767051748	-0.6568645205711319	0.19820124523009688	0.29310318232364296	0.5673843873175298	not prognostic
PPM1L	0.03827460334924983	-0.2017903578773177	0.2783395645758174	0.7546715030624589	0.8845998909293263	not prognostic
TRADD	-0.42904089497600584	-0.8285237450068503	-0.0295580449451614	0.03529276742178725	0.17342269304460003	not prognostic
ZNHIT2	0.0157138255903355	-0.3793094710488588	0.41073712222952985	0.9378548049652136	0.9762369571972511	not prognostic
NCSTN	0.26260075851850256	-0.09281920561744772	0.6180207226544528	0.1475856404283994	0.3893147432986034	not prognostic
NANP	0.6416968770014304	0.2616011364558689	1.0217926175469918	0.0009365978872320803	0.02604149342977893	unfavorable
GGA2	0.26471814985057274	-0.08068706791088592	0.6101233676120315	0.13306765005146146	0.36861221253426185	not prognostic
EFCAB14	0.10608314317833825	-0.3322562119711163	0.5444224983277929	0.6352619443496028	0.8205886867352467	not prognostic
MRPS11	-0.19060786046065836	-0.46479195264634116	0.08357623172502443	0.17303011889258005	0.4251203771803702	not prognostic
SERPINC1	-0.1029661644178863	-0.3538282533230281	0.14789592448725547	0.4211280065665318	0.6715994019932596	not prognostic
AKTIP	-0.14964433340305713	-0.46776746159185245	0.1684787947857382	0.3565482849885827	0.6217718729066578	not prognostic
TUT1	0.0035249291633510696	-0.29193125403994413	0.29898111236664626	0.9813445432061051	0.9932147519019059	not prognostic
CDC27	0.4402503197489124	0.08281901731876318	0.7976816221790616	0.015774148903371355	0.1127102594827484	not prognostic
FAM160A2	-0.18693494693848725	-0.5436472032570829	0.16977730938010846	0.30436466074451585	0.5780604174046776	not prognostic
43165	-0.35853081075811843	-0.7121731813852225	-0.0048884401310144154	0.04691610307876428	0.20722243259209502	not prognostic
TOMM70A	-0.4065658187110364	-0.7403219553525425	-0.07280968206953031	0.016961800821179686	0.11681461750155517	not prognostic
ATG4B	0.4034244507821833	0.11469122526706149	0.6921576762973052	0.006171921394251768	0.06763428671081527	not prognostic
METTL10	-0.1123144587832749	-0.39772187301810036	0.17309295545155057	0.44053420781415964	0.6871259168223296	not prognostic
ACVR1	0.20109597816408606	-0.06932236552687018	0.4715143218550423	0.14497214974708592	0.3852584317855922	not prognostic
MRPL50	-0.0657945361122004	-0.3819222574181771	0.25033318519377623	0.6833321741883917	0.8491149140192464	not prognostic
RGS12	0.10503073540347133	-0.29757320466152704	0.5076346754684696	0.6091321986846017	0.8049535903798137	not prognostic
TRABD	-0.1683211236006733	-0.4450794186168899	0.10843717141554327	0.23325068697064985	0.49935279781162795	not prognostic
