"","coefficients.ConditionC...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionD","coefficients.ConditionA...ConditionB","coefficients.ConditionA...ConditionD","coefficients.ConditionB...ConditionD","df.residual","sigma","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionD","stdev.unscaled.ConditionA...ConditionB","stdev.unscaled.ConditionA...ConditionD","stdev.unscaled.ConditionB...ConditionD","Amean","s2.post","t.ConditionC...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionD","t.ConditionA...ConditionB","t.ConditionA...ConditionD","t.ConditionB...ConditionD","df.total","p.value.ConditionC...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionD","p.value.ConditionA...ConditionB","p.value.ConditionA...ConditionD","p.value.ConditionB...ConditionD","lods.ConditionC...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionD","lods.ConditionA...ConditionB","lods.ConditionA...ConditionD","lods.ConditionB...ConditionD","F","F.p.value"
"Cardiac muscle contraction_Homo sapiens_hsa04260",0.331153622522681,-0.116788638153963,-0.0469602025253531,-0.447942260676644,-0.378113825048034,0.0698284356286098,8,0.0768539649598451,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00750665489038489,0.00714083369664526,4.79955176743225,-1.69266792372011,-0.680614396764142,-6.49221969115235,-5.48016616419639,1.01205352695596,11.6319450597957,0.000473398373360048,0.117104209895815,0.50943687072247,3.44185023210446e-05,0.000157225171349452,0.332102002282115,-0.652140334616963,-6.16819088223691,-7.20202323952039,2.01201282067624,0.508745410324946,-6.75555098867252,16.5949079786915,0.000166005540072371
"Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932",0.5345347614359,-0.206975071161728,-0.144843814491395,-0.741509832597628,-0.679378575927295,0.0621312566703331,8,0.0361292430116403,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0216876338383992,0.0039763003665432,10.3820231052974,-4.01998172251574,-2.81323486740048,-14.4020048278131,-13.1952579726979,1.20674685511526,11.6319450597957,3.13530033392985e-07,0.00180612070175124,0.0160743817227042,9.01864555590750e-09,2.36345940840573e-08,0.251498643840297,7.02737921953663,-2.07705746164425,-4.18395820871728,10.6687274735801,9.72142911900361,-6.54464791077406,85.8082935376961,3.30366840039326e-08
"Alzheimer's disease_Homo sapiens_hsa05010",0.527372491320184,-0.186035846994597,0.0083440526865446,-0.713408338314781,-0.519028438633639,0.194379899681141,8,0.0731672394922925,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0144402242427083,0.00676044194459802,7.8555312060629,-2.77111610022361,0.124289695315921,-10.6266473062865,-7.73124151074698,2.89540579553953,11.6319450597957,5.50097977062214e-06,0.0173629946258032,0.903207870276913,2.44928289638175e-07,6.44147747154941e-06,0.0138276290301412,4.01983959362987,-4.36422866508448,-7.43948253642809,7.2242482384135,3.86348687587615,-3.87896442391379,41.7475009815426,1.65165838181593e-06
"Oxidative phosphorylation_Homo sapiens_hsa00190",0.774507361250651,-0.150378340766181,-0.16860510555437,-0.924885702016832,-0.943112466805021,-0.0182267647881893,8,0.0303502133211738,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0544279245780828,0.00371207164126747,15.5690819532996,-3.02289278130202,-3.38928567687451,-18.5919747346016,-18.9583676301741,-0.366392895572489,11.6319450597957,3.79776921117017e-09,0.0109460290665197,0.00560297987458009,5.19269375138914e-10,4.16607031821098e-10,0.720649416057935,11.590247986554,-3.90639343346015,-3.13006579653165,13.5858109087571,13.810097032525,-7.21387009432184,161.372820420349,9.53011312282184e-10
"Parkinson's disease_Homo sapiens_hsa05012",0.545821362496123,-0.315701060188628,-0.205064652919937,-0.861522422684751,-0.75088601541606,0.110636407268691,8,0.0316267925434716,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0233025712440283,0.0037664863122724,10.8925098658475,-6.30018747715752,-4.09230731617409,-17.192697343005,-14.9848171820215,2.20788016098343,11.6319450597957,1.88270232458354e-07,4.54223627116238e-05,0.00159014204232693,1.25252606052802e-09,5.81091281868697e-09,0.0481347011721305,7.56039456386312,1.76310092255836,-1.84486331744863,12.6942948312402,11.1605798334532,-5.08751966209078,116.682405884495,5.94133092523069e-09
"Huntington's disease_Homo sapiens_hsa05016",0.430368363313248,-0.159603055181,-0.0782465009397386,-0.589971418494248,-0.508614864252987,0.0813565542412611,8,0.0377513896204662,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.000727710365602239,0.00405872525219457,8.27353562523701,-3.06825890446678,-1.50423513496941,-11.3417945297038,-9.77777076020642,1.56402376949737,11.6319450597957,3.27679926412195e-06,0.010072827184327,0.159179802109978,1.22150650484685e-07,5.89250418287962e-07,0.144595625132794,4.56476925290261,-3.82331907232483,-6.32926026464929,7.95422070494192,6.37503183641779,-6.08660991459011,51.1359337221503,5.59962557843115e-07
"Metabolic pathways_Homo sapiens_hsa01100",0.323400402870114,-0.0020497030029497,0.164825669176455,-0.325450105873064,-0.158574733693659,0.166875372179405,8,0.0419256606398006,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00928033072929428,0.00428747021279934,6.04902846548577,-0.0383385787420124,3.08297440523459,-6.08736704422779,-2.96605406025118,3.1213129839766,11.6319450597957,6.57847553400009e-05,0.970067853796633,0.00980489318051406,6.21338217914694e-05,0.0121479985141106,0.00914002697855061,1.41093791205125,-7.55393820408956,-3.69274514236166,1.39035485924836,-3.9581089944409,-3.46737171003858,16.9488425616054,0.00015050105517956
"Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014",0.232636611266977,0.0528688030632967,0.164655289939897,-0.17976780820368,-0.0679813213270799,0.1117864868766,8,0.148485052124207,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00599339124140531,0.0182421782723308,2.10952824560241,0.479409637055039,1.49307962759761,-1.63011860854737,-0.616448618004803,1.01366999054257,11.6319450597957,0.0572900470891485,0.640534354329102,0.162036413842963,0.129835979742712,0.549472930973296,0.331361813393057,-5.47408225635703,-7.43149016203934,-6.34441715671668,-6.30719209735199,-7.29870008832626,-6.75392525812056,1.82900870329027,0.197172098530703
"Nicotine addiction_Homo sapiens_hsa05033",0.135865419761225,-0.867657382495441,-0.940794068439455,-1.00352280225667,-1.07665948820068,-0.073136685944014,8,0.342434411585274,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.056558237347796,0.0837263359391461,0.575073720042887,-3.67250886613556,-3.98207244847571,-4.24758258617845,-4.55714616851859,-0.309563582340146,11.6319450597957,0.576196169087653,0.00335561132685548,0.0019312479159847,0.00121219445805524,0.000711919323518086,0.762368066662562,-7.33653988682594,-2.71184296760017,-2.04453001196027,-1.71205193651244,-1.06475587488583,-7.23442821983105,11.4300501298998,0.000870613945087412
"Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080",0.441684791138823,-0.0810620219647737,-0.213079091919866,-0.522746813103596,-0.654763883058689,-0.132017069955093,8,0.190502496665578,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0225161544578158,0.0280382290330728,3.23059699789105,-0.59290863089752,-1.55851568466915,-3.82350562878857,-4.7891126825602,-0.965607053771629,11.6319450597957,0.00748374015555843,0.564591910704227,0.145889080855058,0.00255995396146492,0.000481711460918358,0.35388806184427,-3.48482901468702,-7.36719329950677,-6.25443924006439,-2.48161075983022,-0.659163035807539,-6.80132849235181,8.61741021811093,0.00274577895722357
"Taste transduction_Homo sapiens_hsa04742",0.123946089391514,0.581972575232765,0.776739143593524,0.458026485841251,0.65279305420201,0.194766568360759,8,0.373601253067732,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0481010377026626,0.0990748059955674,0.482277324768402,2.26446980336155,3.02231137790808,1.78219247859315,2.54003405313967,0.757841574546522,11.6319450597957,0.638556651984233,0.0435150075376875,0.0109576995342088,0.100813879718212,0.0264703037840849,0.463623197753863,-7.38840186967629,-5.25545400590934,-3.80372971737271,-6.08257668705865,-4.72462840151426,-6.98304906029165,4.11618130788817,0.0329059007477877
"Olfactory transduction_Homo sapiens_hsa04740",0.232111283062073,1.04271869745592,0.896234208962141,0.810607414393846,0.664122925900068,-0.146484488493777,8,0.213546929991012,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0230165926390542,0.0344420351204658,1.53178382475591,6.88126666425944,5.91456411067265,5.34948283950353,4.38278028591674,-0.966702553586787,11.6319450597957,0.152309699316874,1.99166332843645e-05,8.0499755784971e-05,0.000193305300178922,0.00095934973494719,0.35336265813699,-6.35623174237929,2.63057473843946,1.25675800747859,0.199214138038088,-1.37366666045479,-6.80026974961548,22.2400841202606,4.11035504636129e-05
"Phototransduction_Homo sapiens_hsa04744",0.790403603062939,0.311962089893413,0.319106623840513,-0.478441513169526,-0.471296979222427,0.00714453394709978,8,0.133405476156078,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00579649611716737,0.0153186502714354,7.82139627567312,3.08700405538163,3.15770240618459,-4.7343922202915,-4.66369386948854,0.070698350802959,11.6319450597957,5.74365958979017e-06,0.00973278094348629,0.00855100339802838,0.000527864175763167,0.000594456785807826,0.944838768077995,3.97442228084607,-3.78895558204797,-3.55574683988527,-0.849645159387182,-0.877668488128414,-7.28330885213852,20.8074044476246,5.68252682404606e-05
"Circadian rhythm_Homo sapiens_hsa04710",0.260420139780233,-0.043397651649286,-0.139424406848476,-0.303817791429519,-0.399844546628709,-0.0960267551991899,8,0.169867175048624,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.021258409802473,0.0229238004221459,2.10657481553586,-0.351049654204675,-1.12782346398356,-2.45762446974053,-3.23439827951941,-0.776773809778881,11.6319450597957,0.0575888727551139,0.731827112517346,0.28212093732395,0.0307386885712541,0.0074319323104087,0.452799445955493,-5.47895473735537,-7.48835068471334,-6.79468375730607,-4.96972904225943,-3.46628155245914,-6.96810601624408,3.82291781591049,0.0403355430076755
"Glycerolipid metabolism_Homo sapiens_hsa00561",0.580642381981049,0.207933041925137,0.633264588425393,-0.372709340055912,0.0526222064443431,0.425331546500255,8,0.0854199135452687,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0283397317894793,0.00809684213230168,7.90308269273771,2.83016203412532,8.61931984991018,-5.07292065861239,0.716237157172471,5.78915781578486,11.6319450597957,5.18105750616955e-06,0.0155836487322728,2.16538487537741e-06,0.000301696079852719,0.487975806176422,9.73964989381338e-05,4.08287377950557,-4.25745496957208,5.04947187706798,-0.26632500764149,-7.2293749125972,1.19626192904406,34.0871792921107,4.7721607313615e-06
"Glycerophospholipid metabolism_Homo sapiens_hsa00564",0.348733555433536,0.183835091412859,0.541256827615252,-0.164898464020677,0.192523272181716,0.357421736202393,8,0.157385364589321,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00251895051189546,0.0201144995521101,3.01151306189608,1.58752081753773,4.67406127344813,-1.42399224435836,1.66254821155205,3.0865404559104,11.6319450597957,0.0111767358605529,0.139189051297787,0.000584164986001357,0.180717814562579,0.123090145205785,0.00974105001436433,-3.88670371998405,-6.31976870247272,-0.810215931435022,-6.59093382909714,-6.15907118916492,-3.53094428887094,7.95913908495553,0.00372351680366151
"Ether lipid metabolism_Homo sapiens_hsa00565",0.753261644915497,0.558590349563819,0.89874705475678,-0.194671295351678,0.145485409841283,0.34015670519296,8,0.126964801167655,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0079219756323975,0.0141653020915622,7.75137170718686,5.7481241222661,9.24847632848842,-2.00324758492076,1.49710462130156,3.50035220622232,11.6319450597957,6.27814493772722e-06,0.000103711464419202,1.05124461209055e-06,0.0690113428510549,0.161000711175422,0.00457940411494894,3.88081078582153,0.896081449121382,5.80618125818545,-5.73649586377228,-6.39183419733745,-2.77237912386727,32.8609662279639,5.76699997075038e-06
"alpha-Linolenic acid metabolism_Homo sapiens_hsa00592",0.394892361315843,0.41988732842895,0.933938749394345,0.0249949671131069,0.539046388078502,0.514051420965395,8,0.190879641763519,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0268531440009882,0.0281371541247656,2.88326312541843,3.06576112755281,6.81905101571304,0.182498002134376,3.93578789029461,3.75328988816023,11.6319450597957,0.0141388139099717,0.0101190310104741,2.17086764091707e-05,0.858333868507989,0.00209627057594078,0.00290252912520281,-4.12048347731735,-3.82789641024769,2.63078318693153,-7.58517724921164,-2.17910854001558,-2.30949818477728,15.6370785198745,0.0002183147765965
"Arachidonic acid metabolism_Homo sapiens_hsa00590",-0.372241367056667,-0.355077693974999,0.32062836793342,0.0171636730816684,0.692869734990087,0.675706061908418,8,0.0947142465479771,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.026892833385125,0.0092483103419352,-4.74066281375068,-4.52207564443897,4.08334783668507,0.218587169311713,8.82401065043575,8.60542348112404,11.6319450597957,0.000522347888512521,0.000755699826630465,0.001615376726338,0.830759695169358,1.70437530782455e-06,2.20120661434498e-06,-0.754447572612885,-1.17687050758019,-1.8610549921563,-7.57736410099123,5.26094562186298,5.14422334994597,35.2601732003566,4.00383500512005e-06
"Fat digestion and absorption_Homo sapiens_hsa04975",-0.095433239738896,-0.345023162794543,-0.0479111393790627,-0.249589923055647,0.0475221003598333,0.297112023415481,8,0.146717576110004,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0131559166473973,0.0178833295590321,-0.874019469366887,-3.15987346222372,-0.438791229674498,-2.28585399285684,0.435228239692389,2.72108223254923,11.6319450597957,0.399793244228933,0.00851709625475483,0.668852061659841,0.0418820037494517,0.671362572198325,0.0190272431910107,-7.11255219807645,-3.6551959523034,-7.34449564119097,-5.26678633005186,-7.39940516593242,-4.19329660765334,3.96001478115296,0.0366431622411324
"Vitamin digestion and absorption_Homo sapiens_hsa04977",-0.327505185215077,-0.589409676097634,0.00415924235074872,-0.261904490882557,0.331664427565826,0.593568918448383,8,0.330408132898559,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00551001802860612,0.078161115738642,-1.43472423625115,-2.58206704978692,0.0182206758074457,-1.14734281353577,1.45294491205859,2.60028772559436,11.6319450597957,0.177701733210263,0.0245216918434762,0.985771610181268,0.274291489602827,0.172678291306019,0.0237212747524368,-6.48723165187796,-4.7027379197736,-7.44765738741476,-6.92778401344231,-6.45121143630586,-4.4086496242135,3.15246276363908,0.0659699209650386
"Notch signaling pathway_Homo sapiens_hsa04330",-0.034539736485703,0.358319457192539,0.348196707438607,0.392859193678242,0.38273644392431,-0.010122749753932,8,0.187184600982183,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00601482603080348,0.0271763773757497,-0.256607217295065,2.66207470491024,2.58686942224094,2.91868192220531,2.843476639536,-0.0752052826693101,11.6319450597957,0.801964262609759,0.0211932486493768,0.0243081969000052,0.0132500893283683,0.0152081304143498,0.941329284205264,-7.477531749098,-4.56016779752497,-4.58963853815636,-4.14395470793721,-4.18104207473202,-7.28295360300508,5.07568363389207,0.0176586584071761
"Maturity onset diabetes of the young_Homo sapiens_hsa04950",0.0365139831907457,-0.995831863448042,-0.264505902145615,-1.03234584663879,-0.301019885336361,0.731325961302427,8,0.209695233173546,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0650481749097223,0.0333208465422885,0.244989136851936,-6.68149479615315,-1.77469196719465,-6.92648393300508,-2.01968110404659,4.9068028289585,11.6319450597957,0.810733393508953,2.63108054825823e-05,0.102096103292061,1.87135833002509e-05,0.0670633902260457,0.000396213238172923,-7.48066977193932,2.33748337578687,-5.94009463347711,2.65411831121859,-5.60910392166986,-0.261622743889595,20.6639882341863,5.87573730919506e-05
"Basal transcription factors_Homo sapiens_hsa03022",-0.255489013533696,-0.147524410956819,-0.180310520784927,0.107964602576876,0.0751784927487687,-0.0327861098281076,8,0.12993083181527,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0209903552271405,0.0146893488037835,-2.58176427673561,-1.4907617704843,-1.82207154367803,1.09100250625131,0.75969273305758,-0.33130977319373,11.6319450597957,0.024535213313056,0.162635419271386,0.0942374815401708,0.297355594140744,0.462557709937745,0.746302896485847,-4.66246536454128,-6.45368136810238,-5.86800304704817,-6.9894323353041,-7.19621221448516,-7.22696197444234,2.34750130506129,0.125735614179585
