	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
TECR	-0.030826798042907354	-0.28011068115535026	0.21845708506953557	0.8084919886984253	0.912675422370067	not prognostic
MALSU1	0.04094348492105751	-0.24399242844256144	0.3258793982846765	0.7782238577918419	0.8959030730114903	not prognostic
WDR11	0.005911075771621065	-0.29571743027652664	0.3075395818197688	0.9693609341814853	0.9897010427331323	not prognostic
QPCTL	-0.08173447498544655	-0.35175284567521004	0.18828389570431692	0.5529934632875166	0.7674702335782261	not prognostic
PKD2	0.009887815211667443	-0.32650839907444423	0.3462840294977791	0.9540593413704473	0.9832730842971815	not prognostic
WDR55	0.07161406989686217	-0.17672505523349075	0.3199531950272151	0.5719384918262072	0.7808120337480989	not prognostic
CANX	0.09749864543560822	-0.1750850894247692	0.3700823802959856	0.483274087258193	0.7196861116471394	not prognostic
EMC9	0.10893367545085758	-0.1358769148657166	0.3537442657674318	0.3831387529872837	0.6426079534460756	not prognostic
SUCLA2	-0.23421427133991404	-0.46681114311011307	-0.0016173995697150167	0.04842805083003915	0.21129451222287549	not prognostic
VCL	-0.009098889906649412	-0.3322941813108274	0.31409640149752854	0.955996096806808	0.9840231150507418	not prognostic
CD276	0.4129347305624647	0.10751325410086332	0.7183562070240661	0.008051495136023488	0.07818333617442332	not prognostic
GLMP	-0.0028032253466665717	-0.33461510698491137	0.32900865629157827	0.9867890397618421	0.9955738418963006	not prognostic
ATRN	0.0877663957464826	-0.17440714486893022	0.3499399363618954	0.511742815799163	0.7380208488804617	not prognostic
NMNAT1	-0.10439290935782562	-0.3256379912062684	0.11685217249061718	0.35507255873789656	0.621376977791319	not prognostic
MYO1D	-0.014580944443175618	-0.2271829043554205	0.19802101546906925	0.8930698332513561	0.9533390028734221	not prognostic
ACOT7	0.3307944553160882	0.05012128812887734	0.6114676225032991	0.0208900867704686	0.131803345212125	not prognostic
ITIH1	-0.04650813726999905	-0.28723592860415925	0.19421965406416114	0.7049394702541152	0.8616140719706612	not prognostic
PNPLA4	-0.29760108923069195	-0.5709737133482866	-0.02422846511309723	0.03286966870176046	0.16701597269401897	not prognostic
LSR	-0.1498567688626779	-0.38628480253521963	0.08657126480986382	0.21412695056443712	0.47664808264629677	not prognostic
TTC33	0.18132287365688832	-0.06498279811106866	0.4276285454248453	0.14905796799029733	0.39135366199915894	not prognostic
DAD1	0.10467696937269358	-0.21292768237084822	0.42228162111623535	0.5182987575334521	0.7420963979205176	not prognostic
UBR7	0.21040454713458742	-0.01961612086077702	0.44042521512995186	0.07300193257461943	0.263755569951803	not prognostic
SMEK2	-0.041666622292884946	-0.2627780661725834	0.17944482158681352	0.711875061223922	0.8643093874610487	not prognostic
HEATR6	0.1648261221234132	-0.15997508547199635	0.4896273297188227	0.3199218865214295	0.5924013753932488	not prognostic
NUDC	0.04263117986304429	-0.2064831105962885	0.2917454703223771	0.7373153623209696	0.8759533491055786	not prognostic
SLC25A25	-0.35906808638632876	-0.6706502842709996	-0.04748588850165797	0.02390408887177825	0.14182459090061675	not prognostic
NOP58	0.1347615218394846	-0.18640330773149633	0.4559263514104655	0.41084613763446465	0.6647940484802751	not prognostic
NDUFB6	-0.24758685414207718	-0.5894577348875951	0.09428402660344079	0.15577408941379922	0.40261126516216644	not prognostic
PKP4	-0.30764162148933905	-0.6097810265713759	-0.005502216407302252	0.045971314002400294	0.20466493001665334	not prognostic
DERL2	-0.10672871665411877	-0.4502104427791445	0.236753009470907	0.5425165857232701	0.759167082210134	not prognostic
OXA1L	-0.304943204527578	-0.5760382310937218	-0.033848177961434245	0.02747657955109045	0.151383271828254	not prognostic
MOGS	-0.08204021795395235	-0.37998616465800716	0.2159057287501025	0.5894167998442312	0.7924686302756273	not prognostic
RNASEL	-0.17690261196203128	-0.40223238536686057	0.04842716144279799	0.12386906980540424	0.35318464393878474	not prognostic
SURF4	0.05965368328320771	-0.235971573400328	0.3552789399667434	0.6924757142919806	0.8553718363763939	not prognostic
CACFD1	0.05685109329828357	-0.19634275203699209	0.31004493863355925	0.6598775995539445	0.8343290705841641	not prognostic
PFDN6	0.4535738664096856	0.07549286440192182	0.8316548684174494	0.018707068356607823	0.12260935797709359	not prognostic
DOK1	0.07126310883304657	-0.20164467802517874	0.3441708956912719	0.6087937566338009	0.8048627441143561	not prognostic
IMMP1L	-0.3096604907102702	-0.5833292954170625	-0.03599168600347791	0.026573274644777958	0.14869407993418565	not prognostic
PDHA1	-0.384717035783568	-0.6395687412412177	-0.12986533032591824	0.003089326424319651	0.04801864492523235	favorable
SPG7	-0.6107504126858011	-0.9343539014322595	-0.28714692393934277	0.00021634652040863388	0.014454853710585814	favorable
PSMG2	0.08297149172280645	-0.22758416392364417	0.39352714736925704	0.6005249853524293	0.8009087135200803	not prognostic
ESRRA	0.19327182618140282	-0.1061471559054104	0.49269080826821604	0.20582247781763222	0.4665135807344965	not prognostic
CHPF	0.17744728341033913	-0.09249770824613548	0.4473922750668138	0.197615578066433	0.45669908890778904	not prognostic
TIPRL	0.13915955522333023	-0.1492183814962864	0.4275374919429469	0.34425084654058324	0.6123738980881863	not prognostic
CDC42EP2	-0.09336605493426207	-0.5467769597476942	0.3600448498791701	0.6865109995404612	0.8514105802584498	not prognostic
CXADR	-0.10772944803232454	-0.33475139306804225	0.11929249700339314	0.3523358964533424	0.6193723308358088	not prognostic
SLC30A1	-0.34970928062289547	-0.6150965811115019	-0.0843219801342891	0.009802858239160937	0.08820601991478177	not prognostic
C3orf33	-0.042492842603983616	-0.4302971692614622	0.345311484053495	0.8299552771305613	0.9223671296114592	not prognostic
SH2D4A	-0.0077065999967386965	-0.22458668111736396	0.20917348112388656	0.9444760532147043	0.9781254024790338	not prognostic
RUFY1	0.45983214934406946	0.1754693025127303	0.7441949961754086	0.0015276354135566703	0.03402218870043002	unfavorable
ME3	-0.03381269973607203	-0.27950117235512034	0.21187577288297627	0.7873613339587693	0.9013228516727863	not prognostic
RAE1	0.5699505157862349	0.13159485755329148	1.0083061740191783	0.010823464087410497	0.09317545574479441	not prognostic
CSPG4	0.15768557548940104	-0.15955691136165373	0.4749280623404558	0.3299565903558869	0.6007934418255553	not prognostic
USP22	0.1466146967042158	-0.17479610678318805	0.4680255001916197	0.3712914837234339	0.633537765156452	not prognostic
UBE2H	-0.09432270447952325	-0.3508990732319213	0.16225366427287485	0.4712032146607533	0.710096344194197	not prognostic
GNB1L	0.11099440955787683	-0.22711622989758196	0.4491050490133356	0.5199556430814449	0.7435174688561215	not prognostic
AHCYL1	-0.08881964888848547	-0.3341298663592428	0.1564905685822719	0.4779239434635033	0.7154076351494307	not prognostic
RAPGEF4	-0.48482153024982017	-0.8367200206003809	-0.13292303989925947	0.0069276239156493115	0.07178589920926885	not prognostic
NAGPA	0.13552326749448973	-0.1906165906268918	0.46166312561587125	0.4153940249002619	0.6678079915482213	not prognostic
HSPBAP1	-0.027057615906262815	-0.3598501523062735	0.30573492049374784	0.8733896686717926	0.9443789497123863	not prognostic
LIAS	-0.27911702893380774	-0.5268747918816962	-0.03135926598591929	0.027241408036778006	0.1508301336754938	not prognostic
MTFMT	-0.3699035023422846	-0.6382353047530698	-0.10157169993149945	0.0068950796438881174	0.07161444089527878	not prognostic
STON2	-0.3244781860204403	-0.6456433816820324	-0.0033129903588482446	0.047683075095974435	0.20906296343499467	not prognostic
ORC5	0.5648465078417892	0.20842152874140135	0.9212714869421772	0.0018959564722676352	0.037224776965377494	unfavorable
CCNL2	-0.34469698825139405	-0.7014359551549997	0.012041978652211571	0.05825103050416851	0.2328220875463485	not prognostic
SUMF2	-0.19839145324668978	-0.4781084372487268	0.08132553075534726	0.16449251762956418	0.4143785904157254	not prognostic
SLC25A35	-0.2168603276217912	-0.5294244250470981	0.09570376980351569	0.17387927570638945	0.4262708530666223	not prognostic
MBD3	0.1746858559237888	-0.12479162209848252	0.47416333394606014	0.25293430983692894	0.5220195656915686	not prognostic
ALKBH2	0.09699124777573627	-0.25067676379815146	0.44465925934962397	0.5845270448867088	0.7893319204933189	not prognostic
ANKRD52	0.11589390916126896	-0.1845641838785731	0.416352002201111	0.4496460635054108	0.694322388162115	not prognostic
ALG11	-0.15687596394091902	-0.4595756875047885	0.14582375962295047	0.3097421648065218	0.583078553724304	not prognostic
LGMN	0.026118928303078666	-0.2354074080649463	0.28764526467110363	0.8448107003371151	0.9297590903648668	not prognostic
G6PC3	-0.10280437656016232	-0.4988628085444699	0.29325405542414523	0.6109307481130146	0.8051910772642161	not prognostic
SLC3A2	0.30082676762600824	0.06919586297328828	0.5324576722787282	0.01091305905539889	0.09314072232887155	not prognostic
RBFA	-0.18578135583311559	-0.4774760328075828	0.10591332114135163	0.21191832628091628	0.4736157701430463	not prognostic
KIAA1598	-0.20026316317575368	-0.4383356993721017	0.03780937302059437	0.09921049042692207	0.3127575777437441	not prognostic
ZNF444	0.20475989085554033	-0.10858866858308444	0.5181084502941651	0.20028054492264863	0.4601261787766162	not prognostic
MAP4	-0.14720854742761952	-0.43464691922862847	0.14022982437338943	0.3154870779237031	0.5877144836976517	not prognostic
MED26	0.09049789336853398	-0.276445147482107	0.457440934219175	0.6288265564990183	0.8166353583312607	not prognostic
DPAGT1	0.05797363768187314	-0.22491353981358597	0.34086081517733224	0.6879296395845262	0.852225551847276	not prognostic
SYDE1	0.33219127073978244	-0.08091728824529532	0.7452998297248602	0.11501250556583116	0.3408497061671256	not prognostic
R3HDM4	-0.014742837476634461	-0.2734451429558817	0.24395946800261276	0.9110662355534955	0.9623378960488964	not prognostic
CPB2	0.03429583419103131	-0.19014623417813897	0.2587379025602016	0.7645646891101683	0.8894422637218472	not prognostic
OARD1	-0.23879846952675418	-0.5196824048185951	0.04208546576508668	0.09565403220724743	0.30563545694200084	not prognostic
PISD	-0.30053765976751984	-0.5281028657939102	-0.07297245374112943	0.009640668923660018	0.08727291089335505	not prognostic
FAM118B	0.26545803653926675	-0.0291349410115318	0.5600510140900653	0.07737478413639681	0.27060017280201587	not prognostic
CPSF4	0.3236288983817639	-0.07331108745428183	0.7205688842178096	0.11004808611093717	0.3318492808862312	not prognostic
SYS1	0.34172661950181643	-3.997652036424881e-05	0.6834932155239971	0.050026803957277696	0.2150215918528599	not prognostic
COPG2	-0.03068814523943388	-0.29236783181355364	0.23099154133468588	0.8182065976518794	0.9160189657093005	not prognostic
NDUFAF5	-0.42237247622096075	-0.7127908397672411	-0.13195411267468043	0.004365182830182572	0.05747276746856555	not prognostic
CENPB	-0.1165368326871792	-0.4681520014328942	0.23507833605853584	0.5159528724764049	0.7408702593875306	not prognostic
RWDD2B	-0.2725788954489924	-0.6147497204623484	0.06959192956436366	0.11844367308507131	0.3457535719369558	not prognostic
OGDH	-0.3034732095361519	-0.5464050248104175	-0.060541394261886344	0.014348847733265592	0.1066101524945451	not prognostic
CNKSR3	-0.22868334920735633	-0.5596288022849409	0.10226210387022822	0.17562941086798017	0.4291512323965684	not prognostic
NUFIP2	0.2513103483947763	-0.0890094978491377	0.5916301946386903	0.14780114094954835	0.3897683696380873	not prognostic
MAD2L2	0.27080717682474786	-0.1119310617744721	0.6535454154239678	0.1655099900990032	0.4158885605827605	not prognostic
NOTCH1	0.10630987204766629	-0.213962047621165	0.42658179171649757	0.5153155981341444	0.740430195810463	not prognostic
AK6	0.1988551665018975	-0.08297543375725785	0.48068576676105285	0.1666896247583694	0.41779737134985473	not prognostic
ARL5B	0.29091855585174337	-0.055546833841441656	0.6373839455449284	0.09981852372070214	0.31368032392820155	not prognostic
SEPP1	-0.19063274265377123	-0.5306627473200163	0.14939726201247377	0.27184461066959853	0.5448454889914743	not prognostic
CRTC2	-0.009881016200849971	-0.30650006273919356	0.2867380303374936	0.9479426255115598	0.9802414329181098	not prognostic
C17orf75	-0.05759677073107244	-0.4409220431053682	0.3257285016432233	0.7683792447015144	0.8915629053671149	not prognostic
MAP2K5	-0.5073437853814896	-0.8044921683242048	-0.21019540243877438	0.000818699932914969	0.024514449830728154	favorable
NAB1	-0.0040828559489321445	-0.3569037497663864	0.3487380378685221	0.9819049127880153	0.9933327326769605	not prognostic
ENPP4	-0.07524336470376011	-0.310172198231443	0.15968546882392276	0.5301741128033953	0.7493919848324594	not prognostic
CEP250	0.3224729604707931	0.012733230862212008	0.6322126900793742	0.041296866554059376	0.19157038666243192	not prognostic
C9orf114	0.22690187255412833	-0.05659682456643736	0.510400569674694	0.11672189445470373	0.34352765320610207	not prognostic
RBBP4	0.4085072162162222	0.004492563642066683	0.8125218687903777	0.0475062875414339	0.20869665964595568	not prognostic
FURIN	-0.09627556953217155	-0.34636133425872845	0.15381019519438538	0.4505323900802717	0.6949718277719973	not prognostic
SMYD3	0.05549967040407076	-0.21481860389972077	0.3258179447078623	0.6873861814864513	0.851670147086659	not prognostic
PTRHD1	0.05883863416440763	-0.18633003442544052	0.3040073027542558	0.6380859818781135	0.8219832799647122	not prognostic
VAMP7	0.05520634246619696	-0.18733171747969948	0.29774440241209343	0.655506505469496	0.8318568027595177	not prognostic
AGO3	-0.34819766274026864	-0.735650635018638	0.03925530953810075	0.07817281469854857	0.2721155559860441	not prognostic
SUPT3H	-0.08100581036402235	-0.5057797203459073	0.3437680996178626	0.7085741683538429	0.8627586739115946	not prognostic
TMUB2	0.23411288088707136	0.014419860016914893	0.4538059017572278	0.03674293673316635	0.17752806938588145	not prognostic
DOPEY2	0.33556828256368143	0.10907155456207018	0.5620650105652927	0.003686607256439081	0.05315007208840434	not prognostic
ALKBH3	-0.061441677151981275	-0.39449179654643407	0.2716084422424715	0.7176676804167451	0.8672261766461221	not prognostic
GLCE	0.29003721774602287	0.05226741172337809	0.5278070237686676	0.016811236558025557	0.1160454902883599	not prognostic
HNRNPH1	0.5159076000377738	0.04473025621129906	0.9870849438642486	0.03187065297695136	0.16427055619035438	not prognostic
C12orf4	0.05992919729314961	-0.21691667983426188	0.3367750744205611	0.6713645218157133	0.8429009344854972	not prognostic
SLC39A11	-0.22570202790953386	-0.49733722306137745	0.045933167242309725	0.10341116388306175	0.32047080313085907	not prognostic
LBH	0.07194543147692453	-0.22118617927898052	0.36507704223282955	0.6304821917456003	0.8174811097318406	not prognostic
SHANK3	-0.6761282119552153	-1.044029587453562	-0.30822683645686866	0.00031575792277848276	0.016827265968069976	favorable
TOLLIP	0.04487007681209561	-0.2643202462325807	0.3540603998567719	0.7760790597931762	0.8955066145544923	not prognostic
RPUSD2	0.19590417054631246	-0.14139376823517638	0.5332021093278013	0.2549718760152874	0.5250145367904481	not prognostic
HYOU1	-0.10102822402938419	-0.3429181106320743	0.1408616625733059	0.4130132056845631	0.6666138868746878	not prognostic
PGLYRP2	0.2439671183859513	-0.009384681272337603	0.4973189180442402	0.059111543172192825	0.23510690627305303	not prognostic
SEC11A	-0.14236817980632116	-0.5488548342141408	0.2641184746014985	0.4924235820603846	0.7246331903659803	not prognostic
MAPK7	0.012013233610889056	-0.25333806226176614	0.2773645294835443	0.929293840160539	0.9724132481249772	not prognostic
MYO1B	-0.5952704861867849	-0.8912072579138792	-0.2993337144596906	8.066166581051168e-05	0.011110213753869402	favorable
TBC1D4	0.17676306116879453	-0.035595568757606694	0.3891216910951958	0.10279863199138774	0.31945718577538856	not prognostic
NFIC	-0.27957065673662523	-0.5048679320104476	-0.05427338146280289	0.015011025863614937	0.10944113563269098	not prognostic
HDDC2	0.020370905945572358	-0.24526450757213422	0.2860063194632789	0.8805242522346042	0.9470607436636727	not prognostic
ENTHD2	-0.17175865729524487	-0.5718641709670833	0.22834685637659363	0.400135078807639	0.6563593551785987	not prognostic
FRG1	-0.14738926079165948	-0.4443911705514677	0.14961264896814874	0.3307294003814343	0.601222400327915	not prognostic
